frame_number,track_id,x1,y1,x2,y2
51,9,561,169,1190,400
51,10,773,220,1667,513
51,11,1165,289,2451,666
51,12,1151,149,2378,354
51,13,668,441,1328,935
51,14,1118,113,1984,285
51,15,776,59,1605,162
51,17,633,394,1255,868
51,18,431,404,978,910
51,20,589,454,1341,921
51,26,807,219,1640,510
51,32,613,405,1373,857
51,35,755,217,1730,511
51,36,898,237,1836,549
51,39,767,109,1612,273
51,40,765,61,1583,166
51,45,668,404,1368,871
51,47,973,370,2094,835
51,49,883,446,2113,938
51,52,399,472,872,1016
52,2,616,168,1308,407
52,3,946,209,2007,485
52,4,390,442,890,974
52,5,182,273,460,635
52,6,954,377,2082,843
52,7,910,101,1899,251
52,9,555,169,1183,401
52,10,764,222,1654,515
52,11,1151,290,2437,668
52,12,1149,148,2375,354
52,13,659,423,1322,916
52,14,1129,113,1997,286
52,15,773,60,1603,162
52,17,631,394,1254,867
52,18,425,404,966,909
52,20,616,407,1355,871
52,26,791,222,1627,514
52,32,603,404,1358,853
52,35,747,218,1726,513
52,36,894,237,1833,551
52,39,758,109,1603,274
52,40,759,61,1576,167
52,45,662,400,1355,863
52,47,967,367,2091,834
52,49,860,457,2110,956
52,52,393,473,867,1019
53,2,607,169,1297,409
53,3,939,211,1996,487
53,4,376,441,879,983
53,5,174,274,447,637
53,6,948,380,2073,848
53,7,901,103,1895,254
53,9,548,169,1174,402
53,10,754,223,1639,517
53,11,1138,291,2421,671
53,12,1148,148,2373,354
53,13,661,419,1325,913
53,14,1140,114,2011,287
53,15,771,60,1601,163
53,17,623,392,1253,867
53,18,417,402,954,909
53,20,609,403,1342,863
53,26,779,223,1614,517
53,32,592,403,1342,849
53,35,739,218,1721,514
53,36,888,238,1829,553
53,39,751,111,1595,276
53,40,752,62,1568,168
53,45,636,397,1348,876
53,47,960,365,2088,833
53,49,837,467,2107,975
53,52,387,475,862,1021
54,2,599,170,1286,410
54,3,932,212,1985,489
54,4,368,442,869,987
54,5,166,276,434,638
54,6,941,381,2064,852
54,7,892,104,1889,256
54,9,541,170,1164,403
54,10,745,224,1624,519
54,11,1125,294,2405,676
54,12,1146,148,2370,354
54,13,663,415,1328,909
54,14,1151,114,2025,288
54,15,768,60,1599,163
54,17,621,390,1251,864
54,18,409,401,938,906
54,20,580,394,1324,870
54,26,767,224,1602,519
54,32,581,402,1326,845
54,35,731,219,1716,516
54,36,883,240,1822,554
54,39,743,112,1585,278
54,40,746,62,1559,168
54,45,619,395,1333,877
54,47,954,363,2085,832
54,49,814,478,2104,994
54,52,381,477,857,1024
55,2,591,171,1277,412
55,3,924,213,1974,491
55,4,363,441,860,989
55,5,158,277,423,640
55,6,935,382,2055,856
55,7,883,106,1880,259
55,9,533,171,1152,405
55,10,734,225,1612,521
55,11,1113,297,2391,681
55,12,1142,148,2367,355
55,13,665,411,1331,906
55,14,1162,114,2039,289
55,15,766,60,1597,163
55,17,622,389,1252,861
55,18,411,400,911,880
55,20,578,389,1313,866
55,26,756,225,1590,521
55,32,570,400,1310,841
55,35,723,219,1712,517
55,36,874,241,1816,558
55,39,735,112,1575,280
55,40,736,63,1551,170
55,45,611,396,1319,875
55,47,947,360,2082,831
55,49,791,489,2101,1012
55,52,375,478,851,1026
56,2,583,172,1267,415
56,3,916,213,1963,493
56,4,386,442,855,960
56,5,151,277,411,641
56,6,934,382,2049,856
56,7,874,108,1872,263
56,9,523,171,1140,406
56,10,727,225,1601,524
56,11,1099,300,2369,684
56,12,1136,149,2362,357
56,13,667,407,1334,903
56,14,1172,115,2053,290
56,15,763,60,1595,163
56,17,621,390,1254,863
56,18,405,398,889,866
56,20,581,388,1303,862
56,26,746,225,1581,522
56,32,559,399,1294,837
56,35,715,220,1707,519
56,36,866,242,1808,560
56,39,727,114,1566,283
56,40,727,64,1541,172
56,45,607,391,1310,869
56,47,930,405,2057,879
56,49,768,499,2099,1031
56,52,369,468,842,1017
57,2,575,174,1256,416
57,3,908,214,1952,495
57,4,364,442,844,979
57,5,143,278,398,643
57,6,935,382,2044,857
57,7,865,110,1863,266
57,9,513,172,1125,408
57,10,716,226,1587,527
57,11,1086,302,2351,688
57,12,1127,150,2356,360
57,13,669,403,1336,899
57,14,1183,115,2067,291
57,15,761,60,1593,164
57,17,623,389,1255,861
57,18,395,395,870,857
57,20,582,387,1301,863
57,26,736,225,1573,523
57,32,548,398,1279,833
57,35,707,220,1703,520
57,36,857,243,1799,562
57,39,718,116,1556,285
57,40,715,66,1532,175
57,45,598,388,1299,865
57,47,922,407,2052,882
57,49,744,510,2096,1050
57,52,362,468,836,1018
58,2,566,175,1244,418
58,3,898,215,1940,497
58,4,354,443,834,988
58,5,136,279,386,644
58,6,939,381,2041,857
58,7,856,111,1853,268
58,9,502,174,1113,411
58,10,705,227,1579,529
58,11,1075,303,2337,691
58,12,1117,153,2348,364
58,13,671,399,1339,896
58,15,759,61,1592,164
58,17,625,388,1255,859
58,18,386,392,853,849
58,20,582,385,1293,861
58,26,716,228,1556,530
58,32,537,397,1263,828
58,35,699,221,1698,522
58,36,849,245,1791,566
58,39,709,117,1545,288
58,40,704,67,1524,177
58,45,589,385,1289,861
58,47,914,408,2048,885
58,49,721,520,2093,1068
58,52,356,468,831,1019
59,2,557,175,1230,420
59,3,889,215,1934,499
59,4,345,444,824,995
59,5,128,279,372,645
59,6,946,381,2039,856
59,7,847,112,1844,271
59,9,491,175,1097,413
59,10,694,228,1571,531
59,11,1067,304,2327,694
59,12,1108,155,2338,368
59,13,674,395,1342,893
59,15,756,61,1590,164
59,17,647,384,1274,849
59,18,373,391,837,851
59,20,575,386,1276,861
59,26,704,230,1540,535
59,32,526,395,1247,824
59,35,930,216,1877,501
59,36,842,246,1781,567
59,39,702,117,1533,288
59,40,693,67,1515,179
59,45,605,384,1294,854
59,47,906,409,2044,887
59,49,698,531,2090,1087
59,52,350,468,825,1020
60,2,549,176,1217,421
60,3,880,216,1928,500
60,4,337,447,812,1000
60,5,120,279,358,646
60,6,951,381,2038,855
60,7,840,113,1832,272
60,9,481,176,1081,415
60,10,683,229,1563,533
60,11,1058,304,2317,697
60,12,1099,159,2327,372
60,13,676,391,1345,889
60,15,754,61,1588,164
60,17,657,382,1273,833
60,18,356,390,827,863
60,20,569,388,1261,860
60,26,693,233,1524,539
60,32,515,394,1231,820
60,35,922,217,1873,503
60,36,834,246,1770,569
60,39,693,118,1521,290
60,40,685,69,1502,182
60,45,599,381,1285,850
60,47,899,410,2040,890
60,49,675,542,2087,1106
60,52,344,469,820,1021
61,2,539,177,1203,422
61,3,870,217,1922,502
61,4,330,450,801,1004
61,5,111,280,343,648
61,6,954,382,2033,856
61,7,835,113,1818,272
61,9,469,176,1064,416
61,10,671,229,1555,534
61,11,1052,305,2303,700
61,12,1092,162,2317,376
61,13,678,387,1348,886
61,15,751,61,1586,164
61,17,655,380,1274,829
61,18,337,391,812,875
61,20,563,389,1248,859
61,26,685,234,1508,542
61,32,504,393,1215,816
61,35,914,218,1865,505
61,36,827,247,1761,570
61,39,686,118,1507,291
61,40,676,70,1490,183
61,45,636,425,1304,881
61,47,891,412,2036,893
61,49,652,552,2084,1124
61,52,337,469,814,1022
62,2,528,177,1187,423
62,3,861,218,1917,504
62,4,323,452,790,1008
62,5,102,281,328,648
62,6,958,384,2023,852
62,7,828,112,1806,272
62,9,457,177,1048,418
62,10,660,230,1547,536
62,11,1045,306,2287,701
62,12,1082,165,2306,380
62,13,680,383,1351,882
62,15,749,61,1584,165
62,17,645,379,1275,834
62,18,322,392,797,884
62,20,558,391,1233,858
62,26,676,236,1491,544
62,32,493,392,1200,812
62,35,903,220,1854,507
62,36,822,248,1752,572
62,39,678,119,1494,292
62,40,669,72,1476,185
62,45,652,435,1314,886
62,47,883,413,2032,896
62,49,629,563,2081,1143
62,52,331,469,809,1023
63,2,517,178,1170,425
63,3,852,218,1911,505
63,4,316,454,778,1011
63,5,94,282,313,650
63,6,952,385,2021,857
63,7,824,112,1794,272
63,9,448,178,1033,420
63,10,649,231,1539,538
63,11,1037,307,2270,703
63,12,1075,166,2294,381
63,13,682,379,1354,879
63,15,746,61,1582,165
63,17,645,379,1273,828
63,18,310,395,780,892
63,20,551,392,1220,858
63,26,665,237,1472,545
63,32,482,391,1184,808
63,35,893,220,1842,509
63,36,817,248,1743,573
63,39,669,119,1480,293
63,40,662,71,1462,185
63,45,663,436,1324,886
63,47,875,414,2027,899
63,49,606,573,2078,1162
63,52,325,469,803,1024
64,2,506,178,1155,427
64,3,842,219,1905,507
64,4,311,454,768,1011
64,5,86,282,298,651
64,6,945,385,2012,859
64,7,815,113,1785,275
64,9,439,179,1018,422
64,10,638,232,1531,540
64,11,1028,308,2251,705
64,12,1070,166,2284,382
64,13,684,375,1357,876
64,15,744,61,1581,165
64,17,638,378,1270,829
64,18,301,398,764,896
64,20,544,392,1210,859
64,26,653,237,1455,547
64,32,472,389,1168,804
64,35,882,222,1828,510
64,36,812,248,1735,573
64,39,659,120,1466,295
64,40,656,72,1447,186
64,45,664,439,1322,886
64,47,867,416,2023,902
64,49,582,584,2075,1180
64,52,319,469,798,1025
65,2,496,179,1139,429
65,3,833,220,1899,509
65,4,308,454,759,1012
65,5,78,283,283,653
65,6,939,384,2003,860
65,7,808,114,1777,278
65,9,432,179,1004,423
65,10,627,232,1523,542
65,11,1015,310,2232,709
65,12,1067,167,2277,384
65,13,686,371,1359,872
65,15,741,62,1579,165
65,17,630,378,1265,828
65,18,291,400,746,899
65,20,538,391,1198,858
65,26,644,238,1439,549
65,32,461,388,1152,800
65,35,871,222,1814,512
65,36,808,249,1726,574
65,39,651,120,1452,296
65,40,646,73,1437,187
65,45,682,435,1343,882
65,47,859,417,2019,905
65,49,559,595,2072,1199
65,52,312,469,792,1026
66,2,487,180,1125,431
66,3,824,221,1893,510
66,4,304,469,750,1026
66,5,70,285,269,655
66,6,937,384,1997,860
66,7,800,116,1766,281
66,9,424,180,990,424
66,10,615,233,1516,544
66,11,1000,313,2212,714
66,12,1070,169,2274,385
66,13,573,389,1193,851
66,15,739,62,1577,166
66,17,629,376,1265,824
66,18,281,400,730,901
66,20,534,390,1188,855
66,26,634,238,1425,552
66,32,450,387,1137,796
66,35,859,224,1801,514
66,36,805,250,1717,576
66,39,641,122,1437,299
66,40,637,73,1424,189
66,45,690,433,1353,879
66,47,851,418,2015,907
66,49,536,605,2069,1218
66,52,344,454,783,973
67,2,478,180,1110,432
67,3,814,221,1887,512
67,4,304,469,743,1026
67,5,62,285,254,657
67,6,939,383,1994,860
67,7,794,118,1754,284
67,9,415,180,974,425
67,10,604,234,1508,546
67,11,989,316,2196,719
67,12,1071,170,2271,387
67,13,568,387,1186,846
67,15,737,62,1575,166
67,17,629,375,1267,823
67,18,270,400,710,901
67,20,532,389,1182,853
67,26,624,240,1410,555
67,32,439,386,1121,791
67,35,848,224,1787,516
67,36,799,250,1708,577
67,39,632,122,1424,300
67,40,629,73,1412,190
67,45,696,432,1361,877
67,47,843,419,2011,910
67,49,513,616,2066,1236
67,52,344,453,772,966
68,2,470,181,1093,434
68,3,805,222,1881,514
68,4,305,459,738,1015
68,5,54,286,239,659
68,6,939,383,1989,859
68,7,788,120,1740,286
68,9,407,181,958,426
68,10,593,235,1500,548
68,11,981,319,2181,724
68,12,1073,170,2263,386
68,13,563,384,1178,842
68,15,734,62,1573,166
68,17,632,373,1273,821
68,18,260,399,691,900
68,20,536,388,1178,849
68,26,617,241,1394,557
68,32,428,385,1105,787
68,35,838,226,1773,518
68,36,794,251,1697,577
68,39,624,123,1411,302
68,40,620,74,1399,191
68,45,701,432,1368,875
68,47,835,421,2007,913
68,49,490,626,2064,1255
68,52,341,452,767,963
69,2,460,182,1077,436
69,3,795,223,1876,516
69,4,306,455,735,1011
69,5,45,287,223,661
69,6,939,383,1984,858
69,7,781,121,1726,287
69,9,397,182,941,428
69,10,582,235,1492,549
69,11,972,322,2167,729
69,12,1065,170,2258,388
69,13,559,381,1171,838
69,15,732,62,1571,166
69,17,634,372,1278,821
69,18,253,399,672,896
69,20,541,387,1180,848
69,26,608,244,1378,561
69,32,417,383,1089,783
69,35,828,227,1761,520
69,36,786,252,1686,580
69,39,616,125,1397,305
69,40,611,74,1385,193
69,45,705,430,1373,872
69,47,827,422,2002,916
69,49,467,637,2061,1274
69,52,337,451,761,960
70,2,450,183,1060,437
70,3,786,224,1870,517
70,4,308,453,732,1010
70,5,35,287,206,661
70,6,933,383,1976,859
70,7,775,122,1712,288
70,9,387,182,923,429
70,10,571,236,1484,551
70,11,965,324,2154,733
70,12,1057,171,2254,391
70,13,554,379,1164,833
70,15,729,62,1569,166
70,17,632,370,1281,820
70,18,244,399,653,894
70,20,545,387,1182,846
70,26,599,245,1362,564
70,32,406,382,1073,779
70,35,818,229,1747,523
70,36,779,253,1674,581
70,39,609,126,1383,306
70,40,605,75,1369,193
70,45,707,428,1378,869
70,47,820,423,1998,919
70,49,444,648,2058,1292
70,52,333,450,755,956
71,2,440,184,1042,439
71,3,777,224,1864,519
71,4,304,454,725,1013
71,5,24,288,187,663
71,6,929,383,1968,859
71,7,764,122,1701,290
71,9,376,182,904,429
71,10,559,237,1476,553
71,11,960,324,2142,734
71,12,1059,171,2242,389
71,13,549,376,1156,829
71,15,727,62,1568,167
71,17,633,367,1281,815
71,18,233,399,635,894
71,20,546,385,1180,844
71,26,590,247,1345,565
71,32,395,381,1058,775
71,35,808,230,1735,525
71,36,771,254,1663,583
71,39,603,126,1367,306
71,40,596,74,1352,193
71,45,709,427,1381,867
71,47,812,425,1994,922
71,49,421,658,2055,1311
71,52,329,449,750,953
72,2,431,184,1024,440
72,3,767,225,1858,521
72,4,297,454,714,1015
72,5,12,289,168,665
72,6,926,384,1961,859
72,7,754,122,1689,293
72,9,364,182,883,430
72,10,548,238,1468,555
72,11,956,325,2130,736
72,12,1051,173,2239,393
72,13,544,374,1149,824
72,15,724,63,1566,167
72,17,638,365,1281,807
72,18,224,398,617,894
72,20,561,384,1180,832
72,26,581,247,1327,566
72,35,797,232,1720,528
72,36,762,255,1650,585
72,39,596,126,1352,307
72,40,588,74,1334,193
72,45,708,426,1383,865
72,47,804,426,1990,925
72,49,397,669,2052,1330
72,52,326,448,744,950
73,2,421,185,1007,441
73,3,758,226,1852,522
73,4,289,456,701,1018
73,5,1,289,149,667
73,6,930,384,1948,853
73,7,747,123,1673,294
73,9,353,183,863,431
73,10,537,238,1460,557
73,11,953,326,2118,737
73,12,1055,174,2242,396
73,13,539,371,1142,820
73,15,722,63,1564,167
73,17,642,363,1288,806
73,18,214,396,599,892
73,20,557,383,1179,833
73,26,571,247,1310,567
73,35,789,234,1704,530
73,36,753,256,1636,586
73,39,588,126,1337,308
73,40,580,75,1317,194
73,45,707,425,1384,863
73,47,900,385,2002,861
73,49,374,679,2049,1348
73,52,322,447,738,946
74,2,410,185,988,442
74,3,749,226,1846,524
74,4,279,458,686,1021
74,5,-10,291,130,669
74,6,944,385,1929,836
74,7,740,124,1660,296
74,9,342,183,844,432
74,10,526,239,1452,559
74,11,952,327,2108,739
74,12,1050,175,2233,398
74,13,534,368,1134,815
74,15,719,63,1562,167
74,17,645,361,1294,805
74,18,205,395,581,891
74,20,544,384,1170,838
74,26,560,247,1293,569
74,35,779,236,1689,533
74,36,744,257,1621,588
74,39,580,127,1320,308
74,40,572,75,1299,193
74,45,705,424,1384,862
74,47,909,385,1992,861
74,49,351,690,2046,1367
74,52,318,447,733,943
75,2,400,185,968,443
75,3,739,227,1841,526
75,4,270,459,672,1023
75,5,-21,292,111,671
75,6,943,385,1922,834
75,7,735,125,1646,296
75,9,331,183,823,432
75,10,515,240,1444,561
75,11,952,328,2099,740
75,12,1046,176,2225,399
75,13,529,366,1127,811
75,15,717,63,1560,168
75,17,639,360,1291,804
75,18,196,392,562,885
75,20,539,384,1166,840
75,26,549,248,1277,572
75,35,770,238,1674,536
75,36,735,258,1607,590
75,39,572,127,1303,308
75,40,561,76,1281,194
75,45,703,423,1382,860
75,47,909,384,1978,860
75,49,328,701,2043,1386
75,52,315,446,727,940
76,2,389,186,948,443
76,3,730,228,1835,527
76,4,260,460,658,1025
76,5,-32,293,92,674
76,6,941,385,1916,832
76,7,729,125,1633,297
76,9,320,183,803,432
76,10,503,241,1436,563
76,11,952,329,2093,742
76,12,1042,175,2213,397
76,13,524,363,1120,806
76,15,714,63,1558,168
76,17,635,358,1286,801
76,18,189,392,545,881
76,20,541,385,1166,841
76,26,538,249,1257,575
76,35,758,240,1659,539
76,36,726,258,1592,590
76,39,564,127,1286,309
76,40,553,75,1262,194
76,45,701,422,1381,858
76,47,907,382,1966,858
76,49,305,711,2040,1404
76,52,311,445,721,936
76,65,752,257,1567,589
77,2,377,186,928,444
77,3,721,229,1829,529
77,4,251,462,645,1028
77,5,-40,294,76,676
77,6,939,385,1909,830
77,7,723,125,1617,297
77,9,308,184,782,433
77,10,492,241,1428,564
77,11,950,329,2082,742
77,12,1038,174,2200,396
77,13,519,360,1112,802
77,15,712,63,1557,168
77,17,636,356,1284,795
77,18,182,391,528,879
77,20,541,385,1165,842
77,26,528,251,1239,578
77,35,748,240,1644,540
77,36,718,258,1578,591
77,39,557,127,1269,308
77,40,542,75,1243,194
77,45,698,421,1379,857
77,47,903,381,1952,857
77,52,307,444,716,933
77,65,742,257,1557,590
78,2,366,186,907,445
78,3,711,229,1823,531
78,4,245,471,632,1038
78,5,-43,295,65,678
78,6,937,386,1902,828
78,7,717,124,1602,297
78,9,294,184,769,434
78,10,481,242,1420,566
78,11,946,329,2070,742
78,12,1032,174,2194,397
78,13,360,187,708,440
78,17,641,355,1289,793
78,18,173,394,511,881
78,20,536,386,1159,844
78,26,516,253,1219,581
78,35,738,241,1630,542
78,36,708,259,1570,592
78,39,549,127,1252,309
78,40,532,76,1225,195
78,45,694,420,1376,855
78,47,901,380,1942,857
78,52,256,463,674,989
78,65,732,257,1544,590
79,2,355,187,887,446
79,3,702,230,1817,533
79,4,242,467,624,1033
79,5,-44,296,56,681
79,6,936,386,1896,826
79,7,709,124,1590,298
79,9,280,184,756,435
79,10,470,243,1413,568
79,11,940,329,2062,745
79,12,1027,173,2188,397
79,13,340,182,684,430
79,17,643,354,1292,792
79,18,167,395,497,884
79,20,535,385,1154,842
79,26,507,254,1200,582
79,35,730,240,1617,543
79,36,697,259,1561,593
79,39,541,127,1236,309
79,40,523,76,1207,196
79,45,695,420,1375,853
79,47,900,380,1934,857
79,52,249,464,667,990
79,65,723,257,1534,590
80,2,343,187,865,447
80,3,692,231,1811,534
80,4,240,465,617,1032
80,5,-45,310,47,698
80,6,934,386,1889,824
80,7,700,125,1578,300
80,9,266,185,743,436
80,10,459,244,1405,570
80,11,937,329,2059,749
80,12,1023,173,2185,399
80,13,324,180,665,426
80,17,639,354,1292,791
80,18,160,396,483,885
80,20,538,384,1153,839
80,26,499,254,1183,584
80,35,722,241,1605,544
80,36,687,260,1552,595
80,39,533,127,1220,310
80,40,516,76,1190,195
80,45,686,419,1369,853
80,47,900,380,1926,857
80,52,241,464,659,991
80,65,715,257,1523,589
80,66,1244,308,2523,692
81,2,330,188,843,449
81,3,683,232,1805,536
81,4,240,464,612,1032
81,5,-56,312,37,702
81,6,932,387,1882,822
81,7,695,126,1562,301
81,9,252,185,729,437
81,10,448,244,1397,572
81,11,939,331,2056,753
81,12,1027,174,2179,398
81,13,309,180,649,426
81,17,643,353,1291,785
81,18,153,395,468,885
81,20,539,384,1154,839
81,26,491,255,1168,586
81,35,717,242,1595,547
81,36,677,260,1544,596
81,39,525,128,1204,310
81,40,509,75,1171,194
81,45,682,418,1365,852
81,47,899,379,1917,855
81,52,233,465,652,991
81,65,708,256,1513,590
81,66,1228,309,2511,695
82,2,319,189,822,450
82,3,674,232,1800,538
82,4,236,462,603,1032
82,5,-67,315,26,705
82,6,931,387,1876,820
82,7,691,127,1547,302
82,9,237,186,716,437
82,10,578,129,1123,312
82,11,942,334,2051,755
82,12,1029,174,2177,399
82,13,294,180,634,428
82,17,651,352,1297,781
82,18,144,393,452,883
82,20,543,385,1157,840
82,26,483,255,1154,589
82,35,712,243,1583,548
82,36,667,261,1535,597
82,39,512,128,1193,311
82,40,501,75,1153,194
82,45,576,397,1271,846
82,47,897,378,1908,853
82,52,225,465,644,992
82,65,700,257,1502,590
82,66,1211,311,2496,697
83,2,308,189,803,451
83,3,664,233,1794,539
83,4,229,461,590,1031
83,5,-78,317,15,709
83,6,929,387,1869,818
83,7,683,128,1532,304
83,9,223,186,703,438
83,10,563,128,1111,310
83,11,939,335,2044,758
83,12,1029,172,2170,397
83,13,280,181,616,429
83,17,652,352,1301,781
83,18,136,390,435,879
83,20,549,386,1163,841
83,26,474,256,1137,591
83,35,709,244,1573,549
83,36,657,262,1527,598
83,39,500,128,1182,312
83,40,493,75,1135,194
83,45,564,394,1260,844
83,47,895,377,1901,852
83,52,218,466,637,993
83,65,690,257,1491,592
83,66,1195,311,2482,699
84,2,297,189,782,453
84,3,655,234,1788,541
84,4,221,459,578,1031
84,5,-89,319,5,712
84,6,927,388,1862,816
84,7,677,128,1515,303
84,9,209,186,690,439
84,10,548,127,1097,309
84,11,935,336,2032,760
84,12,1026,171,2162,395
84,13,266,181,600,430
84,17,647,353,1300,782
84,18,128,389,418,875
84,20,556,385,1171,842
84,26,466,257,1119,593
84,35,704,244,1561,550
84,36,647,262,1518,600
84,39,488,129,1172,313
84,40,482,76,1118,195
84,45,552,391,1249,842
84,47,893,377,1894,852
84,52,210,466,629,994
84,65,681,258,1476,592
84,66,1180,312,2467,701
85,2,287,190,762,454
85,3,646,235,1782,543
85,4,213,459,564,1031
85,5,-100,321,-5,716
85,6,925,388,1855,814
85,7,667,127,1501,304
85,9,195,187,676,440
85,10,534,127,1083,310
85,11,928,337,2020,761
85,12,1018,169,2157,396
85,13,253,182,583,431
85,17,639,352,1295,782
85,18,121,387,402,871
85,20,554,383,1170,841
85,26,456,258,1101,596
85,35,698,244,1547,550
85,36,636,263,1510,601
85,39,476,129,1161,313
